"ОФЛОСТИН (OFLOSTINUM)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КЕНОСЕПТ-Г (KENOSEPT-G)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ТОРНАКС-С (TORNAX-S)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭКО-ДЕЗ (ECO-DES)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВИРОЦИД (VIROCID)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЛЬБЕМАКС® (MILBEMAX®) для кошек 4+10 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЛЬБЕМАКС® (MILBEMAX®) для кошек 16+40 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЛЬБЕМАКС® (MILBEMAX®) для собак 2.5+25 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЛЬБЕМАКС® (MILBEMAX®) для собак 12.5+125 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АТОПИКА® (ATOPICA®) капсулы 10 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АТОПИКА® (ATOPICA®) капсулы 25 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АТОПИКА® (ATOPICA®) капсулы 50 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АТОПИКА® (ATOPICA®) капсулы 100 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФИПРИСТ® КОМБО (FYPRYST® COMBO) раствор д/наружного применения: 90 мг, 100 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИВЕРМЕК OR (IVERMEK OR)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЛЕКСОФЛОН® OR (LEXOFLON® OR)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦИФЛУНИТ® ФЛОК (CYFLUNIT FLOCK) раствор д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"РИКАЗОЛ® (RICAZOL) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦЕФТОНИТ® ФОРТЕ (CEFTONIT FORTE) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"НИТОКС® ФОРТЕ (NITOX® FORTE) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МЕРАДОК (MERADOK) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФИПРИСТ® КОМБО (FYPRYST® COMBO) раствор д/наружного применения: 100 мг, 120 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ОТИФРИ (OTIFREE)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОНИТ® OR (ENRONIT® OR)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОНИТ® (ENRONIT) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦИФЛУНИТ-ON (CYFLUNIT-ON) раствор";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦИФЛУНИТ® (CYFLUNIT) раствор д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦЕФТОНИТ® (CEFTONIT) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛУНЕКС (FLUNEX) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛОРОКС® (FLOROX) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"УТЕРОТОН® (UTEROTON) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СТРОЛИТИН® (STROLITINE) раствор";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СЕПРАНОЛ (SEPRANOL)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"НИТОКС® 200 (NITOX® 200) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"НЕОЗИДИН М (NEOZIDIN М) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАСТОМИЦИН® (MASTOMICIN)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КЛОЗАТРЕМ® (CLOZATREM) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИВЕРМЕК®-ON (IVERMEK®-ON) раствор";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДОКСИЛОКС OR (DOXYLOX OR)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДИТРИМ® (DITRIM®) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БУТОФАН® (BUTOFAN) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АМОКСИЦИЛЛИН 150 (AMOXYCILLIN 150) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПРОГЕСТАМАГ® (PROGESTAMAG) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНДОМЕТРАМАГ-ГРИН® (ENDOMETRAMAG-GREEN)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СТАРТИН-ФИТО (STARTINUM-FITO)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПИХТОИН® (PICHTOINUM) мазь д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАЗЬ ЯХАЛИМП (UNGUENTUM YAHALIMPUM) мазь д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАЗЬ ЭКЗЕКОНТ (UNGUENTUM ECZECONTUM) мазь д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАЗЬ ""ЯМ БК""® (UNGUENTUM ""YAM BK"") мазь д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЛЕРСИН® (LERSINUM) порошок";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КРЕОЛИН-Х (KREOLIN-X) раствор д/наружного применения 2.5%";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КРЕОЛИН-Х (KREOLIN-X) раствор д/наружного применения 5%";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КАСЕПТУРИН (KASEPTURINUM) раствор д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЙОДТРИЭТИЛЕНГЛИКОЛЬ (ИТЭГ)-А (IODTRIETHYLENGLICOLUM (ITEG)- A)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЙОДИНОКОЛЬ (IODINOKOLUM)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЙОД ОДНОХЛОРИСТЫЙ (IODUM MONOCHLORATUM) раствор д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БИОРЕКС-ГХ (BIOREX-GH) раствор д/наружного применения 2.5%";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БИОРЕКС-ГХ (BIOREX-GH) раствор д/наружного применения 5%";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БУТОФАН® OR (BUTOFAN OR) раствор";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АМОКСИГАРД (AMOXYGARD) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АЗИТРОНИТ® (AZITHRONIT) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АЛЬВЕТ®-СУСПЕНЗИЯ (ALVET-SUSPENSION)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦИМАЛДЖЕКС (CIMALGEX®) таб. 8 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦИМАЛДЖЕКС (CIMALGEX®) таб. 30 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦИМАЛДЖЕКС (CIMALGEX®) таб. 80 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПРОПАЛИН (PROPALIN®) раствор д/перорального применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИПАКИТИНЕ (IPAKITINE)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ОРИДЭРМИЛ (ORIDERMYL®)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АЛЮСПРЕЙ (ALUSPRAY®) аэрозоль д/наружн.прим.";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АСД фракция 3 (ASD( )fraction 3)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СУВАКЦИН PCV MH (SUVAXYN PCV MH) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СУВАКЦИН PCV2 (SUVAXYN PCV2) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПУЛВАК E. coli (POULVAC E. coli)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПУЛВАК БУРСА F (POULVAC BURSA F) лиофилизат д/пригот. р-ра д/приема внутрь";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПУЛВАК IB QX (POULVAC IB QX)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДРАКСИН (DRAXXIN) раствор д/инъекций: 25 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АПОКВЕЛ (APOQUEL) 3.6 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АПОКВЕЛ (APOQUEL) 5.4 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АПОКВЕЛ (APOQUEL) 16 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОКСИЛ® ТАБЛЕТКИ СО ВКУСОМ МЯСА (ENROXIL® TABLETS WITH MEAT FLAVOUR) таб. 15 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОКСИЛ® ТАБЛЕТКИ СО ВКУСОМ МЯСА (ENROXIL® TABLETS WITH MEAT FLAVOUR) таб. 50 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОКСИЛ® ТАБЛЕТКИ СО ВКУСОМ МЯСА (ENROXIL® TABLETS WITH MEAT FLAVOUR) таб. 150 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭкоСайд Адванс (ECOCID ADVANCED)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛУБАКТИН® (FLUBACTIN®)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФИПРИСТ® СПРЕЙ (FYPRYST® SPRAY) раствор д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ТРИСУЛЬФОН® (TRISULFON®)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ТРИСУЛЬФОН® СУСПЕНЗИЯ ДЛЯ ОРАЛЬНОГО ПРИМЕНЕНИЯ (TRISULFON® ORAL SUSPENSION)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СОЛВИМИН® СЕЛЕН (SOLVIMIN® SELEN)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"РИКАРФА® (RYCARFA) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЛПРАЗОН® ТАБЛЕТКИ ДЛЯ СОБАК (MILPRAZON® TABLETS FOR DOGS) 2.5+25 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЛПРАЗОН® ТАБЛЕТКИ ДЛЯ СОБАК (MILPRAZON® TABLETS FOR DOGS) 12.5+125 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЛПРАЗОН® ТАБЛЕТКИ ДЛЯ КОШЕК (MILPRAZON® TABLETS FOR CATS) 4+10 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЛПРАЗОН® ТАБЛЕТКИ ДЛЯ КОШЕК (MILPRAZON® TABLETS FOR CATS) 16+40 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КОКЦИСАН 120Г ГРАНУЛЯТ (KOKCISAN 120G GRANULATE)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КАЛЬФОСЕТ® (CALFOSET®) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ГИРАКСА® (GIRAXA®)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛОРОН® 4% (FLORON® 4%)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭГОЦИН 155 (EGOCIN 155)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОКСИЛ® 10% РАСТВОР ДЛЯ ИНЪЕКЦИЙ (ENROXIL® 10% SOLUTIO PRO INJECTIONIBUS) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОКСИЛ® 10% РАСТВОР ДЛЯ ПЕРОРАЛЬНОГО ПРИМЕНЕНИЯ (ENROXIL® 10% SOLUTIO PER USUM ORAL) раствор д/перорального применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОКСИЛ® 5% ПОРОШОК (ENROXIL® 5% POWDER)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОКСИЛ® 5% РАСТВОР ДЛЯ ИНЪЕКЦИЙ (ENROXIL® 5% SOLUTIO PRO INJECTIONIBUS) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛОРОН® 30% (FLORON® 30%) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛОРОН® 10% (FLORON® 10%)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛОРОН® 2% ПОРОШОК (FLORON® 2% POWDER)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭГОЦИН® 20 ПОРОШОК (EGOCIN® 20 POWDER)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭГОЦИН® L.A. (EGOCIN® L.A.) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛУБАКТИН® 10% (FLUBACTIN® 10%)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛИМАБЕНД (FLIMABEND)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФИПРИСТ® СПОТ ОН (FYPRYST® SPOT ON) раствор д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОКСИЛ® МАКС (ENROXIL® MAX) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ГЕНТАМИЦИН ПОРОШОК (GENTAMICIN PULVIS)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ТИАВАЛТ® (TYAWALT®)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"РИКАРФА® ТАБЛЕТКИ СО ВКУСОМ МЯСА (RYCARFA® TABLETS WITH MEAT FLAVOUR) 20 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"РИКАРФА® ТАБЛЕТКИ СО ВКУСОМ МЯСА (RYCARFA® TABLETS WITH MEAT FLAVOUR) 50 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"РИКАРФА® ТАБЛЕТКИ СО ВКУСОМ МЯСА (RYCARFA® TABLETS WITH MEAT FLAVOUR) 100 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИЗОКСИН (MISOXIN)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАРФЛОКСИН® 10% РАСТВОР ДЛЯ ИНЪЕКЦИЙ (MARFLOXIN® 10% SOLUTION FOR INJECTION) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАРФЛОКСИН® 2% РАСТВОР ДЛЯ ИНЪЕКЦИЙ (MARFLOXIN® 2% SOLUTION FOR INJECTION) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАРФЛОКСИН® ТАБЛЕТКИ (MARFLOXIN® TABLETS) 5 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАРФЛОКСИН® ТАБЛЕТКИ (MARFLOXIN® TABLETS) 20 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАРФЛОКСИН® ТАБЛЕТКИ (MARFLOXIN® TABLETS) 80 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АМАТИБ 80% ВОДОРАСТВОРИМЫЙ ПОРОШОК (AMATIB 80% WATER SOLUBLE POWDER)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДЕХИНЕЛ® ПЛЮС (DEHINEL® PLUS)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДЕХИНЕЛ® ПЛЮС ТАБЛЕТКИ СО ВКУСОМ МЯСА (DEHINEL® PLUS TABLETS WITH MEAT FLAVOUR)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ТОЛТАРОКС® (TOLTAROX®)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЛАВЕТА СУПЕР ДЛЯ СОБАК (LAVETA SUPER FOR DOG) жидкость";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭКОЦИД С (ECOCID S)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭКОЦИД (ECOCID)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КАПЛИ VERMICON LINE-ON-IMMOSHIELD ОТ ПАРАЗИТОВ (ANTIPARASITIC DROPS VERMICON LINE-ON-IMMOSHIELD) капли";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЛАКТИС ЗОО (LACTIS ZOO) жидкость";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВОЛЬВАК® AE+FP MLV (VOLVAC® AE+FP MLV) лиофилизат д/пригот. р-ра д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНТЕРИЗОЛ® ИЛЕИТИС (ENTERISOL® ILEITIS)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТМЕДИН® капсулы (VETMEDIN® capsules) капсулы 1.25 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТМЕДИН® капсулы (VETMEDIN® capsules) капсулы 2.5 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТМЕДИН® капсулы (VETMEDIN® capsules) капсулы 5 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТМЕДИН® капсулы (VETMEDIN® capsules) капсулы 10 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТМЕДИН® (VETMEDIN®) 1.25 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТМЕДИН® (VETMEDIN®) 2.5 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТМЕДИН® (VETMEDIN®) 5 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ХЕЛАВИТ С (HELAVIT C) раствор";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ХЕЛАВИТ РАСТВОР ДЛЯ ИНЪЕКЦИЙ (HELAVITUM SOLUTION PRO INJECTIONIBUS) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ХЕЛАВИТ В (HELAVIT B) раствор";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ХЕЛАВИТ А (HELAVIT A) раствор";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БЕАФАР ОШЕЙНИК ИНСЕКТОАКАРИЦИДНЫЙ ДЛЯ КОШЕК (BEAPHAR FLEA & TICK COLLAR FOR CAT)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БЕАФАР ОШЕЙНИК ИНСЕКТОАКАРИЦИДНЫЙ ДЛЯ СОБАК (BEAPHAR FLEA & TICK COLLAR FOR DOG)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
